ADX_THRESHOLD_LONG,ADX_THRESHOLD_SHORT,ROC_THRESHOLD_LONG,ROC_THRESHOLD_SHORT,TARGET_MULTIPLIER,STOP_LOSS_ATR_MULT,MAX_HOLDING_DAYS,PARTIAL_EXIT_THRESHOLD,sharpe_oos,n_trades
20,25,0.5,0.8,2.0,1.5,7,0.07,-0.3682868745372149,489
20,25,0.5,1.2,1.2,1.5,7,0.1,-0.36843742335733654,504
25,35,0.8,0.8,1.5,1.5,5,0.05,-0.3693764964583624,360
20,25,0.5,1.2,1.5,1.5,7,0.05,-0.3693787858965391,492
25,25,0.8,1.2,1.5,1.5,7,0.05,-0.36949506463204285,393
20,35,0.3,0.5,1.5,1.5,5,0.07,-0.36970347799429,486
20,35,0.3,0.8,1.5,1.5,7,0.1,-0.3700201939461278,480
25,25,0.3,0.8,1.5,2.0,5,0.1,-0.3707417068973941,405
25,25,0.8,0.8,1.5,1.5,7,0.07,-0.3712709665431111,402
25,25,0.5,0.5,2.0,2.0,7,0.05,-0.3714700081743308,390
30,35,0.3,1.2,1.2,1.5,5,0.07,-0.3720755061777561,327
20,25,0.5,1.2,1.5,1.5,7,0.07,-0.3727294255860738,492
20,35,0.5,1.2,1.2,1.5,5,0.07,-0.3728849477916737,465
30,25,0.5,0.8,1.5,2.0,3,0.07,-0.3730164961352525,345
30,25,0.5,0.8,2.0,2.0,3,0.07,-0.3730164961352525,345
20,35,0.5,1.2,1.2,1.5,5,0.1,-0.37324717669550866,465
25,25,0.3,0.5,1.5,2.0,7,0.1,-0.3736145704966358,405
30,35,0.3,0.8,2.0,1.5,5,0.05,-0.3740247132320616,315
20,30,0.5,0.8,1.2,1.5,5,0.07,-0.37427073951872725,486
30,25,0.5,0.5,1.5,2.0,5,0.1,-0.374331436668034,339
30,25,0.5,0.5,2.0,2.0,5,0.1,-0.374331436668034,339
30,30,0.5,0.5,1.2,1.5,5,0.07,-0.3746532992035307,348
25,35,0.3,0.8,1.5,2.0,3,0.07,-0.3747988398463702,375
25,35,0.3,0.8,2.0,2.0,3,0.07,-0.3747988398463702,375
20,30,0.3,0.8,1.2,1.5,5,0.05,-0.3748032771788195,513
20,30,0.3,0.8,1.2,1.5,7,0.05,-0.3748032771788195,513
25,25,0.8,0.8,1.2,1.5,7,0.1,-0.37521906276164246,417
30,25,0.3,0.5,1.2,2.0,3,0.1,-0.3752407605655044,351
30,25,0.5,0.8,2.0,2.0,5,0.05,-0.37552197684173094,333
30,25,0.5,0.8,1.5,2.0,5,0.05,-0.37552197684173094,333
25,30,0.8,0.8,1.2,1.5,5,0.05,-0.3766126493919059,390
25,25,0.3,0.8,2.0,2.0,7,0.1,-0.37670257789749684,396
30,30,0.3,0.8,1.2,1.5,5,0.1,-0.37691661281010236,348
25,35,0.3,0.8,1.5,2.0,3,0.05,-0.3773695449530695,375
25,35,0.3,0.8,2.0,2.0,3,0.05,-0.3773695449530695,375
25,30,0.5,1.2,2.0,1.5,7,0.1,-0.3774060425328516,393
30,35,0.5,0.5,1.5,1.5,5,0.05,-0.37752538118451634,321
30,25,0.5,1.2,1.2,1.5,7,0.07,-0.37857877127785716,363
25,25,0.3,0.5,1.2,2.0,7,0.05,-0.37938289344864706,408
30,25,0.3,0.5,2.0,2.0,3,0.05,-0.3800247800386417,351
30,25,0.3,0.5,1.5,2.0,3,0.05,-0.3800247800386417,351
25,25,0.8,1.2,1.5,1.5,3,0.1,-0.3800790440801039,414
25,35,0.3,0.5,2.0,2.0,3,0.1,-0.3809545396774495,378
25,35,0.3,0.5,1.5,2.0,3,0.1,-0.3809545396774495,378
20,30,0.3,1.2,1.2,1.5,7,0.07,-0.38153347478121885,510
20,30,0.3,1.2,1.2,1.5,5,0.07,-0.38153347478121885,510
20,35,0.3,0.5,1.5,1.5,7,0.1,-0.38200054064297007,483
25,25,0.3,1.2,2.0,2.0,5,0.05,-0.38231359646962354,396
20,30,0.3,0.5,1.2,1.5,5,0.05,-0.3826143045776997,516
20,30,0.3,0.5,1.2,1.5,7,0.05,-0.3826143045776997,516
30,25,0.5,0.5,1.2,2.0,3,0.05,-0.3829312790101476,351
20,30,0.5,0.5,1.2,1.5,5,0.07,-0.3835618141086547,489
30,25,0.3,1.2,1.5,1.5,7,0.07,-0.3835731389129168,354
25,35,0.8,0.5,1.5,1.5,5,0.05,-0.38409029167154146,363
30,25,0.3,0.8,2.0,2.0,5,0.05,-0.38466099740552223,336
20,35,0.3,0.8,1.5,1.5,7,0.07,-0.3848233074592861,480
25,30,0.8,0.5,1.2,1.5,5,0.05,-0.38572031684247793,393
20,30,0.5,0.8,1.2,1.5,5,0.1,-0.3862981227696571,486
30,30,0.3,0.8,1.2,1.5,5,0.07,-0.38759498505858364,348
20,30,0.3,1.2,1.2,1.5,5,0.1,-0.38789234006909595,510
20,30,0.3,1.2,1.2,1.5,7,0.1,-0.38789234006909595,510
25,25,0.8,0.5,2.0,1.5,7,0.07,-0.3882280592599089,399
25,25,0.5,1.2,2.0,2.0,5,0.1,-0.3885687987627751,384
25,25,0.5,1.2,1.5,2.0,5,0.1,-0.3885687987627751,384
25,35,0.8,0.8,1.2,1.5,5,0.1,-0.38863740718068807,372
20,25,0.5,1.2,1.2,1.5,7,0.07,-0.3886672382657571,504
30,25,0.3,0.5,2.0,2.0,5,0.07,-0.3888916048810824,342
25,25,0.8,0.5,2.0,1.5,7,0.1,-0.3898759243348788,399
30,25,0.3,0.5,2.0,2.0,5,0.1,-0.38997084459582776,342
25,25,0.8,1.2,1.5,1.5,5,0.1,-0.3901874710084847,399
30,25,0.5,0.5,1.2,2.0,3,0.07,-0.39039153096000834,351
25,35,0.3,0.5,2.0,2.0,3,0.07,-0.39042185725167255,378
25,35,0.3,0.5,1.5,2.0,3,0.07,-0.39042185725167255,378
30,35,0.3,0.5,1.5,1.5,5,0.05,-0.3925513352448186,324
25,35,0.3,0.5,2.0,2.0,3,0.05,-0.39266361002527067,378
25,35,0.3,0.5,1.5,2.0,3,0.05,-0.39266361002527067,378
30,25,0.5,0.8,2.0,1.5,7,0.1,-0.393276957256577,351
30,25,0.5,0.8,1.5,2.0,3,0.1,-0.3933497952246434,345
30,25,0.5,0.8,2.0,2.0,3,0.1,-0.3933497952246434,345
25,25,0.8,1.2,1.5,1.5,3,0.07,-0.3934648326818209,414
30,30,0.3,0.5,1.2,1.5,5,0.1,-0.39348232036206254,351
25,25,0.5,1.2,2.0,2.0,5,0.07,-0.39430126313677233,384
25,25,0.5,1.2,1.5,2.0,5,0.07,-0.39430126313677233,384
20,25,0.5,1.2,1.2,1.5,7,0.05,-0.3948999188834784,504
20,25,0.5,0.8,2.0,1.5,7,0.1,-0.39502460007006346,489
30,35,0.5,0.8,1.2,1.5,5,0.1,-0.39552026674895957,327
20,30,0.5,0.5,1.2,1.5,5,0.1,-0.3956240861121516,489
25,25,0.8,0.8,1.2,1.5,7,0.07,-0.3960629655915831,417
20,35,0.3,0.5,1.5,1.5,7,0.07,-0.39646469188076544,483
25,25,0.3,0.8,2.0,2.0,5,0.07,-0.3972696859570322,405
25,25,0.3,0.5,1.5,2.0,7,0.05,-0.3973336376068525,405
30,25,0.3,0.5,1.5,2.0,3,0.07,-0.3979448766994988,351
30,25,0.3,0.5,2.0,2.0,3,0.07,-0.3979448766994988,351
20,35,0.5,0.8,1.2,1.5,5,0.05,-0.39897389841585884,468
30,25,0.5,1.2,2.0,1.5,7,0.05,-0.39920391931755445,342
20,25,0.5,0.5,2.0,1.5,7,0.05,-0.40002475000004467,495
30,35,0.5,0.8,2.0,1.5,5,0.05,-0.40049333430633427,312
25,30,0.5,1.2,2.0,1.5,7,0.07,-0.40052367651172033,393
30,35,0.3,0.5,2.0,1.5,5,0.05,-0.4013327670131403,318
25,25,0.8,1.2,2.0,1.5,3,0.1,-0.40134625784177175,408
25,35,0.8,0.8,1.2,1.5,5,0.07,-0.4015662842824633,372
25,25,0.8,0.5,1.5,1.5,7,0.1,-0.4018423183489891,408
30,25,0.3,1.2,2.0,1.5,7,0.05,-0.40204039969870187,345
25,35,0.8,0.5,1.2,1.5,5,0.1,-0.4023818413296122,375
30,30,0.3,0.5,1.2,1.5,5,0.07,-0.4036381079507293,351
25,25,0.3,0.8,2.0,2.0,7,0.05,-0.40365366942083075,396
25,25,0.5,0.8,1.2,2.0,5,0.05,-0.40385226456169077,393
30,25,0.3,0.5,1.5,2.0,5,0.05,-0.40452419015342983,342
30,25,0.5,0.8,2.0,1.5,7,0.07,-0.4048715034906766,351
25,25,0.8,1.2,1.2,1.5,7,0.05,-0.40650215757376607,408
20,35,0.3,1.2,1.2,1.5,7,0.05,-0.40690039170706943,492
20,35,0.3,1.2,1.2,1.5,5,0.05,-0.40690039170706943,492
25,25,0.3,0.8,2.0,2.0,5,0.1,-0.40696686210409505,405
25,25,0.3,0.5,2.0,2.0,7,0.07,-0.4073696298220587,402
20,30,0.3,1.2,1.5,1.5,3,0.05,-0.40749538129444834,522
25,25,0.3,0.5,1.5,2.0,5,0.07,-0.40750761340475716,411
20,25,0.5,0.5,2.0,1.5,7,0.07,-0.40786000800493244,495
30,25,0.3,1.2,1.2,1.5,7,0.07,-0.40834685998043124,366
30,25,0.3,0.8,2.0,1.5,7,0.1,-0.409553941857909,354
25,25,0.3,0.8,1.5,2.0,5,0.05,-0.4098504690760462,405
25,35,0.5,1.2,2.0,1.5,7,0.1,-0.41006108041854267,375
30,25,0.5,0.5,1.2,2.0,3,0.1,-0.41047819461599777,351
30,30,0.5,0.8,1.2,1.5,5,0.05,-0.41061601538800524,345
20,25,0.5,0.8,1.5,1.5,7,0.05,-0.41110247599195093,501
20,35,0.5,0.5,1.2,1.5,5,0.05,-0.4116976742842115,471
20,30,0.3,1.2,2.0,1.5,3,0.05,-0.41264550191961774,516
25,25,0.8,1.2,1.2,1.5,3,0.1,-0.4129727838560794,417
25,25,0.8,0.5,1.5,1.5,7,0.07,-0.41416511890947827,408
30,25,0.5,0.5,2.0,2.0,3,0.05,-0.41457929646978253,351
30,25,0.5,0.5,1.5,2.0,3,0.05,-0.41457929646978253,351
25,35,0.8,0.5,1.2,1.5,5,0.07,-0.4146324388321504,375
25,25,0.8,1.2,2.0,1.5,3,0.07,-0.41467009487043355,408
30,25,0.5,0.8,1.5,1.5,7,0.1,-0.415157984394067,360
30,25,0.3,0.5,2.0,2.0,3,0.1,-0.416447575195627,351
30,25,0.3,0.5,1.5,2.0,3,0.1,-0.416447575195627,351
25,25,0.3,0.5,1.5,2.0,5,0.1,-0.41709121901822555,411
25,35,0.8,1.2,1.2,1.5,5,0.05,-0.4170923614442351,369
20,35,0.5,0.8,1.2,1.5,5,0.07,-0.4171551922323374,468
25,25,0.8,0.5,1.2,1.5,7,0.1,-0.41726907569024324,423
20,35,0.5,0.8,1.2,1.5,5,0.1,-0.4174498591475524,468
30,35,0.5,0.5,1.2,1.5,5,0.1,-0.4201653918795522,330
30,35,0.5,1.2,1.2,1.5,5,0.05,-0.4203034710077941,324
25,25,0.8,1.2,1.5,1.5,5,0.07,-0.42105993654143375,399
20,25,0.3,1.2,2.0,1.5,7,0.05,-0.4217089841731758,504
25,25,0.8,0.8,2.0,1.5,7,0.05,-0.422079158412021,393
25,25,0.3,0.5,2.0,2.0,7,0.1,-0.42254641055631553,402
30,35,0.3,0.8,1.2,1.5,5,0.1,-0.4243945089405465,330
30,30,0.3,0.8,1.2,1.5,5,0.05,-0.42447018317405494,348
30,35,0.5,0.8,1.2,1.5,5,0.07,-0.4255482022269842,327
25,25,0.8,1.2,1.2,1.5,3,0.07,-0.4256186838527675,417
30,30,0.5,0.5,1.2,1.5,5,0.05,-0.4262712848827526,348
20,25,0.5,0.8,1.5,1.5,7,0.1,-0.42708657307502,501
20,25,0.5,0.8,1.5,1.5,7,0.07,-0.4273729763508726,501
30,25,0.5,1.2,1.5,1.5,7,0.05,-0.42758642004571706,351
30,35,0.5,0.5,2.0,1.5,5,0.05,-0.4278013880874127,315
20,30,0.3,0.8,1.2,1.5,5,0.07,-0.42794655330714004,513
20,30,0.3,0.8,1.2,1.5,7,0.07,-0.42794655330714004,513
20,35,0.5,0.5,1.2,1.5,5,0.07,-0.42936802855848644,471
25,35,0.8,0.8,2.0,1.5,5,0.05,-0.4295731122299431,354
20,35,0.5,0.5,1.2,1.5,5,0.1,-0.42974815783772397,471
30,25,0.5,0.5,2.0,2.0,5,0.05,-0.43171574232143783,339
30,25,0.5,0.5,1.5,2.0,5,0.05,-0.43171574232143783,339
30,25,0.3,0.8,2.0,1.5,7,0.07,-0.4321128718233646,354
30,25,0.5,0.5,2.0,2.0,3,0.07,-0.4324183878559263,351
30,25,0.5,0.5,1.5,2.0,3,0.07,-0.4324183878559263,351
20,30,0.3,1.2,1.5,1.5,3,0.07,-0.43274432370096144,522
30,25,0.5,0.8,1.2,1.5,7,0.1,-0.43397748063209385,372
30,35,0.3,1.2,1.2,1.5,5,0.05,-0.4340191230427136,327
20,30,0.3,0.8,1.2,1.5,7,0.1,-0.43404707092943345,513
20,30,0.3,0.8,1.2,1.5,5,0.1,-0.43404707092943345,513
20,25,0.5,0.5,2.0,1.5,7,0.1,-0.4340967558289043,495
20,25,0.5,0.8,1.2,1.5,7,0.1,-0.435527159138947,513
20,30,0.3,0.5,1.2,1.5,7,0.07,-0.4355284440195139,516
20,30,0.3,0.5,1.2,1.5,5,0.07,-0.4355284440195139,516
25,30,0.5,0.8,2.0,1.5,7,0.1,-0.435612359721644,396
30,25,0.5,1.2,1.5,1.5,5,0.1,-0.435994528934023,357
20,25,0.5,0.8,1.2,1.5,7,0.05,-0.4367903126371096,513
20,25,0.3,1.2,1.2,2.0,3,0.1,-0.43818436905688424,501
25,25,0.8,0.5,1.2,1.5,7,0.07,-0.4382945567825864,423
20,30,0.3,1.2,1.2,1.5,3,0.05,-0.4396478492516437,525
30,30,0.3,0.5,1.2,1.5,5,0.05,-0.4401254526688023,351
25,25,0.8,0.8,1.5,1.5,3,0.07,-0.44073568482234776,423
30,25,0.3,0.5,2.0,2.0,5,0.05,-0.4408547628852292,342
30,25,0.3,1.2,1.5,1.5,7,0.05,-0.4412500492124335,354
20,30,0.3,1.2,1.5,1.5,3,0.1,-0.441266189149985,522
25,30,0.5,1.2,1.5,1.5,7,0.1,-0.44142895739905313,405
30,25,0.5,0.5,2.0,1.5,7,0.1,-0.4414933105426876,357
20,30,0.3,0.5,1.2,1.5,5,0.1,-0.4419864262561769,516
20,30,0.3,0.5,1.2,1.5,7,0.1,-0.4419864262561769,516
25,25,0.8,0.8,1.5,1.5,7,0.05,-0.4421471829188641,402
20,35,0.3,1.2,1.2,1.5,7,0.1,-0.4425142447761798,492
20,35,0.3,1.2,1.2,1.5,5,0.1,-0.4425142447761798,492
30,25,0.5,0.8,1.5,1.5,7,0.07,-0.4426938709937648,360
20,25,0.5,0.8,1.2,1.5,7,0.07,-0.4432095030383094,513
30,25,0.3,0.8,1.5,1.5,7,0.1,-0.4433196779691356,363
25,25,0.8,1.2,1.5,1.5,3,0.05,-0.44355443546696693,414
25,35,0.8,0.5,2.0,1.5,5,0.05,-0.44361327552581126,357
25,25,0.3,0.5,2.0,2.0,5,0.07,-0.4438266124406208,411
25,30,0.5,0.5,2.0,1.5,7,0.1,-0.44513756363185103,399
25,25,0.3,0.8,2.0,2.0,5,0.05,-0.4453614393076784,405
20,30,0.3,1.2,2.0,1.5,3,0.07,-0.44630660366634795,516
25,35,0.5,1.2,2.0,1.5,7,0.07,-0.4473897196545347,375
30,35,0.3,0.5,1.2,1.5,5,0.1,-0.44903963407113934,333
30,35,0.5,0.5,1.2,1.5,5,0.07,-0.449262147168055,330
20,25,0.5,1.2,1.5,1.5,5,0.1,-0.44928115453715445,498
20,35,0.3,1.2,1.2,1.5,7,0.07,-0.4501169222956824,492
20,35,0.3,1.2,1.2,1.5,5,0.07,-0.4501169222956824,492
20,25,0.3,0.8,1.2,2.0,3,0.05,-0.45047507445985696,510
25,25,0.3,0.5,2.0,2.0,7,0.05,-0.4506467496907948,402
25,25,0.8,0.8,1.5,1.5,3,0.1,-0.45152793782063677,423
30,25,0.5,0.5,2.0,2.0,3,0.1,-0.45168500924612043,351
30,25,0.5,0.5,1.5,2.0,3,0.1,-0.45168500924612043,351
20,25,0.5,0.5,1.5,1.5,7,0.05,-0.4519234586294439,507
25,25,0.8,1.2,2.0,1.5,3,0.05,-0.4532140095146541,408
25,25,0.3,0.5,2.0,2.0,5,0.1,-0.4533163742249263,411
25,25,0.5,0.5,1.2,2.0,5,0.05,-0.4533676532445089,399
20,35,0.3,0.8,1.2,1.5,7,0.05,-0.45353936383449006,495
20,35,0.3,0.8,1.2,1.5,5,0.05,-0.45353936383449006,495
30,25,0.5,0.5,2.0,1.5,7,0.07,-0.4535988898762876,357
20,30,0.3,1.2,2.0,1.5,3,0.1,-0.45403081035545534,516
30,35,0.3,0.8,1.2,1.5,5,0.07,-0.45453301097418297,330
25,25,0.3,0.5,1.5,2.0,5,0.05,-0.4571307838905233,411
30,25,0.3,0.5,2.0,1.5,7,0.1,-0.45777029514401957,360
20,25,0.3,1.2,1.2,2.0,3,0.05,-0.45801645012284325,501
20,25,0.3,1.2,1.2,2.0,3,0.07,-0.4583627798893866,501
25,30,0.5,0.8,2.0,1.5,7,0.07,-0.4587792872640005,396
20,30,0.3,0.8,1.5,1.5,3,0.05,-0.4593102886529704,525
20,30,0.3,1.2,1.2,1.5,3,0.07,-0.4595733541282191,525
20,25,0.3,1.2,2.0,1.5,7,0.07,-0.4596325113185124,504
25,25,0.5,0.8,1.5,2.0,5,0.07,-0.46056346476937304,393
25,25,0.5,0.8,2.0,2.0,5,0.07,-0.46056346476937304,393
25,25,0.8,0.8,2.0,1.5,3,0.07,-0.4608128289673735,417
20,25,0.3,1.2,1.5,1.5,5,0.1,-0.4614647324501798,522
20,25,0.3,1.2,1.5,1.5,5,0.05,-0.462363441318373,522
20,25,0.3,1.2,2.0,1.5,5,0.05,-0.4624769825572697,513
30,25,0.5,0.5,1.5,1.5,7,0.1,-0.4634590517685045,366
20,35,0.3,0.5,1.2,1.5,7,0.05,-0.46346164279299595,498
20,35,0.3,0.5,1.2,1.5,5,0.05,-0.46346164279299595,498
20,25,0.3,1.2,2.0,1.5,7,0.1,-0.46381986151959614,504
30,25,0.3,0.8,1.2,1.5,7,0.1,-0.46401835031711486,375
20,30,0.3,0.8,2.0,1.5,3,0.05,-0.4642058943274678,519
25,25,0.8,0.8,1.5,1.5,3,0.05,-0.46480467133641173,423
30,25,0.3,1.2,1.5,1.5,5,0.1,-0.4654403957360563,360
25,25,0.8,0.5,2.0,1.5,7,0.05,-0.46566254575294125,399
20,25,0.5,0.5,1.5,1.5,7,0.1,-0.4661980853895477,507
20,25,0.5,1.2,1.5,1.5,5,0.07,-0.4666563550393982,498
20,25,0.5,0.5,1.5,1.5,7,0.07,-0.46706989307098074,507
20,25,0.3,1.2,2.0,2.0,3,0.1,-0.46762208493581,501
20,25,0.3,1.2,1.5,2.0,3,0.1,-0.46762208493581,501
20,30,0.3,0.5,1.5,1.5,3,0.05,-0.4676517741575774,528
25,30,0.5,0.5,2.0,1.5,7,0.07,-0.4681137886881558,399
25,35,0.5,0.8,2.0,1.5,7,0.1,-0.4682673976073351,378
20,25,0.3,0.8,2.0,1.5,7,0.05,-0.46875960929436394,513
20,25,0.3,1.2,1.5,1.5,7,0.05,-0.4688282328456087,516
30,25,0.5,1.2,1.2,1.5,7,0.05,-0.46926151378139075,363
25,25,0.5,0.8,1.5,2.0,5,0.1,-0.4699548906777982,393
25,25,0.5,0.8,2.0,2.0,5,0.1,-0.4699548906777982,393
20,25,0.5,1.2,1.5,1.5,3,0.1,-0.4702078355658628,522
20,30,0.3,1.2,1.2,1.5,3,0.1,-0.47145633419039457,525
20,25,0.3,0.8,1.2,2.0,3,0.1,-0.4717510534796251,510
30,25,0.5,0.8,1.2,1.5,7,0.07,-0.47198675818642927,372
25,25,0.8,0.8,1.2,1.5,3,0.07,-0.472037424458296,426
25,25,0.8,0.8,2.0,1.5,3,0.1,-0.4721657935791877,417
20,25,0.3,0.8,1.2,2.0,3,0.07,-0.472265600071123,510
20,30,0.3,0.5,2.0,1.5,3,0.05,-0.47262607130587736,522
25,25,0.8,0.8,2.0,1.5,3,0.05,-0.4728395839731799,417
20,25,0.3,0.8,1.5,2.0,3,0.05,-0.473152520068063,510
20,25,0.3,0.8,2.0,2.0,3,0.05,-0.473152520068063,510
30,25,0.5,0.8,2.0,1.5,7,0.05,-0.4739906808885673,351
25,30,0.5,1.2,2.0,1.5,7,0.05,-0.4740144397453567,393
20,25,0.5,0.5,1.2,1.5,7,0.1,-0.4742521434465668,519
25,25,0.5,1.2,1.2,2.0,3,0.1,-0.4752682022816984,402
25,25,0.8,1.2,1.2,1.5,3,0.05,-0.475741023591353,417
30,25,0.3,0.8,1.5,1.5,7,0.07,-0.4764349828969914,363
20,25,0.5,0.5,1.2,1.5,7,0.05,-0.4769754597475268,519
20,25,0.5,1.2,1.5,1.5,5,0.05,-0.47710956075643307,498
30,25,0.3,0.8,2.0,1.5,7,0.05,-0.47727909544955816,354
30,35,0.3,0.5,1.2,1.5,5,0.07,-0.47824695591525374,333
25,25,0.8,0.8,1.2,1.5,7,0.05,-0.47838746430582296,417
25,25,0.8,1.2,1.2,1.5,5,0.1,-0.48009948604212577,411
20,25,0.3,1.2,2.0,2.0,3,0.05,-0.48061240404200767,501
20,25,0.3,1.2,1.5,2.0,3,0.05,-0.48061240404200767,501
30,25,0.3,0.5,2.0,1.5,7,0.07,-0.48084025820897563,360
25,35,0.5,1.2,1.5,1.5,7,0.1,-0.4808442560374046,387
25,35,0.5,0.5,2.0,1.5,7,0.1,-0.4814247986002209,381
30,25,0.5,0.5,1.2,1.5,7,0.1,-0.48145708332889875,378
20,25,0.5,0.5,1.2,1.5,7,0.07,-0.48233553096573656,519
20,25,0.5,1.2,2.0,1.5,3,0.1,-0.482506384346627,516
20,25,0.5,1.2,1.5,1.5,3,0.07,-0.48274184306039664,522
25,25,0.8,0.8,1.5,1.5,5,0.1,-0.4830083337744067,408
30,25,0.3,1.2,1.2,1.5,7,0.05,-0.4835200658739393,366
25,25,0.8,0.8,1.2,1.5,3,0.1,-0.4835886951389798,426
20,25,0.5,1.2,1.2,1.5,3,0.1,-0.4837036139088405,522
20,30,0.3,0.8,1.5,1.5,3,0.07,-0.4843365920336668,525
30,25,0.5,1.2,1.5,1.5,5,0.07,-0.48548164009199496,357
25,30,0.5,1.2,1.5,1.5,7,0.07,-0.48558344084557564,405
25,25,0.8,0.5,1.5,1.5,7,0.05,-0.4858837083861831,408
20,25,0.5,0.8,1.5,1.5,3,0.05,-0.4858869004646632,531
25,25,0.8,0.5,1.5,1.5,3,0.07,-0.4862224957400761,429
20,25,0.3,1.2,2.0,1.5,5,0.1,-0.4877224877624987,513
20,25,0.5,0.8,2.0,1.5,3,0.05,-0.4882694600562529,525
20,25,0.3,1.2,1.5,2.0,3,0.07,-0.48839539213920874,501
20,25,0.3,1.2,2.0,2.0,3,0.07,-0.48839539213920874,501
20,35,0.3,0.8,1.2,1.5,5,0.1,-0.48866897563651723,495
20,35,0.3,0.8,1.2,1.5,7,0.1,-0.48866897563651723,495
20,25,0.3,1.2,1.5,1.5,5,0.07,-0.488949148093627,522
25,35,0.8,0.8,1.2,1.5,5,0.05,-0.4894534128201812,372
20,30,0.3,0.8,1.2,1.5,3,0.05,-0.4899985996810907,528
20,25,0.3,1.2,2.0,1.5,5,0.07,-0.4905991547843296,513
25,25,0.5,1.2,2.0,2.0,5,0.05,-0.4911176562885492,384
25,25,0.5,1.2,1.5,2.0,5,0.05,-0.4911176562885492,384
20,25,0.5,1.2,1.5,1.5,3,0.05,-0.4914247735858607,522
20,25,0.3,1.2,1.5,1.5,7,0.1,-0.49142911640729225,516
30,25,0.5,0.5,1.5,1.5,7,0.07,-0.49159071790302505,366
30,25,0.3,0.5,1.5,1.5,7,0.1,-0.4916207453435731,369
20,30,0.3,0.5,1.5,1.5,3,0.07,-0.4925431690609651,528
20,30,0.3,0.8,1.5,1.5,3,0.1,-0.49261104790269156,525
25,25,0.3,0.5,2.0,2.0,5,0.05,-0.4926417541221555,411
20,25,0.5,1.2,1.2,1.5,3,0.07,-0.4933015088785,522
20,25,0.5,1.2,2.0,1.5,3,0.05,-0.49520596044973125,516
20,25,0.5,1.2,2.0,1.5,3,0.07,-0.4954641548825369,516
25,25,0.8,0.8,1.2,1.5,3,0.05,-0.49612635964092333,426
25,25,0.8,0.5,1.5,1.5,3,0.1,-0.4963328205567862,429
20,25,0.5,0.8,1.2,1.5,3,0.05,-0.49650360931246346,531
20,35,0.3,0.8,1.2,1.5,7,0.07,-0.49653000082160365,495
20,35,0.3,0.8,1.2,1.5,5,0.07,-0.49653000082160365,495
20,35,0.3,1.2,1.5,1.5,3,0.05,-0.49672805357691796,504
20,25,0.3,0.5,1.2,2.0,3,0.05,-0.4968969415593269,516
25,25,0.8,1.2,2.0,1.5,5,0.1,-0.497411177628666,393
20,30,0.3,0.8,2.0,1.5,3,0.07,-0.4976441207677932,519
25,25,0.5,1.2,1.2,2.0,3,0.07,-0.49800003979671587,402
20,30,0.3,0.5,1.2,1.5,3,0.05,-0.4983400851856977,531
25,30,0.3,1.2,2.0,1.5,7,0.1,-0.49874682001348064,408
20,35,0.3,0.5,1.2,1.5,5,0.1,-0.498855935536754,498
20,35,0.3,0.5,1.2,1.5,7,0.1,-0.498855935536754,498
25,25,0.8,0.8,1.5,1.5,5,0.07,-0.49931373582778193,408
20,25,0.5,0.8,1.5,1.5,3,0.07,-0.5004857522341659,531
20,35,0.3,1.2,2.0,1.5,3,0.05,-0.5006006237627605,498
20,30,0.3,0.5,1.5,1.5,3,0.1,-0.5008086253505638,528
20,25,0.3,0.8,1.5,2.0,3,0.1,-0.501359716742802,510
20,25,0.3,0.8,2.0,2.0,3,0.1,-0.501359716742802,510
20,35,0.3,1.2,1.5,1.5,3,0.1,-0.50147855115377,504
25,30,0.5,0.8,1.5,1.5,7,0.1,-0.5018881777519238,408
25,35,0.8,0.5,1.2,1.5,5,0.05,-0.5019589093084051,375
20,25,0.5,1.2,1.2,1.5,3,0.05,-0.5019656570254054,522
30,25,0.3,0.8,1.2,1.5,7,0.07,-0.5021901876475442,375
20,25,0.3,0.8,1.5,2.0,3,0.07,-0.5024434961187076,510
20,25,0.3,0.8,2.0,2.0,3,0.07,-0.5024434961187076,510
30,35,0.5,0.8,1.2,1.5,5,0.05,-0.5028015839360886,327
30,25,0.5,0.8,1.5,1.5,7,0.05,-0.5047561643372488,360
20,30,0.3,0.8,2.0,1.5,3,0.1,-0.5051193957156975,519
25,35,0.5,0.8,2.0,1.5,7,0.07,-0.5056453304068148,378
20,30,0.3,0.5,2.0,1.5,3,0.07,-0.5058891630513168,522
25,25,0.8,1.2,1.2,1.5,5,0.07,-0.5059698665057306,411
25,25,0.8,0.5,2.0,1.5,3,0.07,-0.5061337571540073,423
20,35,0.3,0.5,1.2,1.5,5,0.07,-0.506208330933863,498
20,35,0.3,0.5,1.2,1.5,7,0.07,-0.506208330933863,498
20,25,0.3,0.8,1.5,1.5,5,0.05,-0.5070783977376178,531
20,25,0.3,0.5,2.0,1.5,7,0.05,-0.5077091812363571,519
20,25,0.5,1.2,2.0,1.5,5,0.07,-0.5080412028896854,489
25,25,0.5,0.5,2.0,2.0,5,0.07,-0.508530102416097,399
25,25,0.5,0.5,1.5,2.0,5,0.07,-0.508530102416097,399
20,25,0.3,0.8,2.0,1.5,5,0.05,-0.5091068222404526,522
20,25,0.5,0.8,1.5,1.5,3,0.1,-0.5094011842279943,531
20,30,0.3,0.8,1.2,1.5,3,0.07,-0.5097199818445589,528
